"tirag","date","b1","b2","b3","b4","b5","b6","win5","sumWin5","win4","sumWin4","win41","sumWin41","win3","sumWin3","win31","sumWin31","win2","sumWin2","win21","sumWin21","jPot","found"
193,6,11,16,8,15,0,0,0,3,843980,0,0,197,12850,0,0,1835,3350,0,0,40503087,18085400
194,35,1,30,15,5,0,0,0,6,362700,0,0,140,15540,0,0,1300,4060,0,0,46412242,15544400
195,7,31,2,12,27,0,0,0,11,258510,0,0,205,13870,0,0,1620,4260,0,0,54138325,20311500
196,23,27,15,26,35,0,0,0,7,320210,0,0,175,12800,0,0,1403,3870,0,0,60227285,16010500
197,18,29,24,22,2,0,0,0,2,1448650,0,0,157,18450,0,0,1664,4220,0,0,68106862,20695100
198,4,25,31,15,26,0,0,0,0,0,0,0,127,37730,0,0,1447,4020,0,0,74625367,17114600
199,1,20,3,10,26,0,0,0,5,582620,0,0,184,15830,0,0,1798,3930,0,0,82534777,20807900
200,25,15,31,18,1,0,0,0,2,1349420,0,0,116,23260,0,0,1383,4730,0,0,89869150,19277500
201,31,17,12,16,4,0,0,0,4,769180,0,0,165,18640,0,0,1909,3910,0,0,98233727,21976600
202,29,32,19,13,22,0,0,0,7,424870,0,0,221,13450,0,0,1897,3800,0,0,106315350,21243800
203,29,17,22,23,15,0,0,0,10,366690,0,0,266,13780,0,0,2323,3830,0,0,116284437,26192400
204,29,23,10,1,25,0,0,0,7,499860,0,0,178,19650,0,0,1888,4500,0,0,125791722,24993400
205,14,36,13,17,32,0,0,0,8,503670,0,0,199,20240,0,0,2424,4030,0,0,136731865,28781500
206,17,25,35,18,4,0,0,0,6,591100,0,0,188,18860,0,0,1908,4510,0,0,146377095,25333000
207,22,7,25,17,27,0,0,0,12,343250,0,0,308,13370,0,0,2673,3740,0,0,157566650,29422200
208,3,17,35,8,25,0,0,0,11,337680,0,0,227,16360,0,0,2287,3940,0,0,167656625,26532000
209,17,13,22,10,32,0,0,0,16,316300,0,0,425,11900,0,0,3424,3580,0,0,181404010,36148800
210,36,1,17,7,19,0,0,0,9,502440,0,0,284,15920,0,0,2716,4040,0,0,193714062,32300100
211,5,15,14,22,20,0,0,0,13,477320,0,0,414,14980,0,0,3992,3770,0,0,210567047,44323100
212,18,8,27,32,12,0,0,0,12,478530,0,0,366,15680,0,0,3555,3920,0,0,226177362,41017600
213,29,25,9,3,26,0,0,0,17,403940,0,0,438,15670,0,0,4343,3840,0,0,244830592,49050400
214,14,33,36,21,5,0,0,0,12,537290,0,0,496,12990,0,0,4317,3620,0,0,262334880,46054200
215,21,33,14,8,6,0,0,0,23,320590,0,0,513,14370,0,0,4749,3770,0,0,282384817,52669400
216,35,24,3,2,12,0,0,0,12,560200,0,0,378,17780,0,0,3794,4300,0,0,300637465,48017800
217,7,5,12,35,13,0,0,0,14,609120,0,0,572,14900,0,0,5460,3790,0,0,323797780,60912500
218,5,31,30,12,34,0,0,0,18,456090,0,0,438,18740,0,0,4696,4240,0,0,346103230,58641000
219,16,3,25,30,7,0,0,0,24,393910,0,0,606,15600,0,0,5394,4250,0,0,371792890,67529000
220,12,14,18,22,21,0,0,0,9,986750,0,0,516,17210,0,0,5812,3710,0,0,395933945,63434200
221,36,17,22,34,1,0,0,0,22,505740,0,0,675,16480,0,0,6656,4050,0,0,426139527,79473600
222,29,2,16,24,19,0,0,0,16,617220,0,0,620,15920,0,0,5576,4300,0,0,453011390,70540200
223,24,34,7,30,6,0,0,0,21,548680,0,0,532,21650,0,0,5944,4700,0,0,484298907,82303400
224,23,28,26,29,25,0,0,0,12,811410,0,0,375,25960,0,0,5464,4320,0,0,510779215,69550200
225,22,23,2,31,8,0,1,543341000,23,520870,0,0,696,17210,0,0,7225,4020,0,0,543341235,85571800
226,23,33,5,7,12,0,0,0,16,267290,0,0,384,11130,0,0,2932,3540,0,0,11660202,30548400
227,3,12,31,35,28,0,0,0,10,417340,0,0,256,16300,0,0,2469,4100,0,0,22998155,29810000
228,32,29,4,7,1,0,0,0,8,498760,0,0,232,17190,0,0,2461,3930,0,0,33841635,28501000
229,28,18,33,12,6,0,0,0,15,339120,0,0,275,18490,0,0,2782,4440,0,0,47669427,36334400
230,36,28,31,13,29,0,0,0,6,728990,0,0,209,20920,0,0,2333,4550,0,0,59545355,31242800
231,15,26,3,36,2,0,0,0,7,753660,0,0,295,17880,0,0,3149,4060,0,0,73874125,37683200
232,31,11,1,20,29,0,1,86837600,13,366570,0,0,319,14930,0,0,3060,3780,0,0,86837590,34039500
233,13,32,34,33,16,0,0,0,1,3908520,0,0,208,18790,0,0,2123,4470,0,0,10618450,27918000
234,34,28,18,36,9,0,0,0,9,341620,0,0,179,17170,0,0,1753,4250,0,0,18966330,21961500
235,17,23,18,36,14,0,0,0,2,1827690,0,0,179,20420,0,0,2206,4020,0,0,28905952,26109900
236,14,23,27,30,5,0,0,0,16,208950,0,0,281,11890,0,0,2262,3580,0,0,37990175,23881000
237,12,22,29,5,28,0,0,0,5,793940,0,0,260,15260,0,0,2652,3630,0,0,48789140,28355200
238,19,14,5,32,26,0,0,0,6,593380,0,0,262,13580,0,0,2186,3950,0,0,58468972,25430600
239,2,22,3,1,14,0,0,0,10,430620,0,0,271,15890,0,0,2577,4050,0,0,70171345,30758800
240,18,2,23,13,20,0,0,0,3,1327990,0,0,180,22130,0,0,2325,4160,0,0,81006190,28457000
241,17,8,11,12,18,0,0,0,3,1583310,0,0,230,20650,0,0,2990,3850,0,0,93902847,33928100
242,11,27,29,1,10,0,0,0,5,828710,0,0,245,16910,0,0,2642,3800,0,0,105174167,29596900
243,28,29,30,35,7,0,0,0,6,833840,0,0,318,15730,0,0,2888,4200,0,0,118777905,35736200
244,3,4,27,18,16,0,0,0,7,670310,0,0,319,14700,0,0,2938,3870,0,0,131535537,33515600
245,36,8,17,33,9,0,0,0,17,327740,0,0,383,14540,0,0,3840,3520,0,0,146686935,39798000
246,11,13,7,24,17,0,0,0,15,338320,0,0,367,13820,0,0,3478,3540,0,0,160479162,36249100
247,3,20,30,9,29,0,0,0,20,309410,0,0,373,16590,0,0,3666,4090,0,0,177291567,44202100
248,7,35,22,4,33,0,0,0,9,634840,0,0,357,16000,0,0,3623,3820,0,0,192834997,40811400
249,24,13,15,31,2,0,0,0,13,513420,0,0,405,16480,0,0,4119,3930,0,0,210989272,47675400
